user_id;age;city;state;country
5922;19.0;bozeman;montana;usa
75083;34.74389988072476;sherman;texas;usa
28151;34.0;winthrop;massachusetts;usa
155960;28.0;bowling green;ohio;usa
126218;34.74389988072476;jonesboro;georgia;usa
91282;36.0;saint paul;minnesota;usa
195125;34.74389988072476;marilao;bulacan;philippines
228537;19.0;ronkonkoma;new york;usa
237281;34.74389988072476;eastpointe;michigan;usa
181166;34.0;north andover;massachusetts;usa
148726;34.74389988072476;staten island;new york;usa
157143;27.0;toronto;ontario;canada
216001;34.74389988072476;somerville;massachusetts;usa
214843;34.74389988072476;philadelphia;pennsylvania;usa
53001;34.74389988072476;queenstown;otago;new zealand
83077;34.74389988072476;delta;british columbia;canada
121200;34.74389988072476;delta;british columbia;canada
172168;33.0;silsbee;texas;usa
200388;34.74389988072476;preston;england,;
79648;54.0;birmingham;alabama;usa
110660;34.74389988072476;new haven;connecticut;usa
155970;34.74389988072476;dowagiac;michigan;usa
23972;46.0;bishopville;maryland;usa
251457;44.0;louisville;kentucky;usa
49472;23.0;trumbull;connecticut;usa
75932;34.74389988072476;ottawa;ontario;canada
63620;70.0;indianapolis;in;indiana, usa
148084;34.74389988072476;las vegas;nevada;usa
209873;34.74389988072476;oakland;california;usa
164193;64.0;crossville;tennessee;usa
218439;34.74389988072476;saint louis;missouri;usa
179190;34.74389988072476;torrance;california;usa
170017;34.74389988072476;nashville;tennessee;usa
34729;47.0;kennesaw;georgia;usa
254789;34.74389988072476;runanga;westland;new zealand
134147;34.74389988072476;turner;oregon;usa
90340;34.74389988072476;kansas city;missouri;usa
209552;34.74389988072476;c.c.;florida;usa
271367;32.0;holland;massachusetts;usa
32082;34.74389988072476;austin;texas;usa
108175;29.0;calgary;alberta;canada
83315;26.0;los angeles;california;usa
178187;34.74389988072476;montclair;new jersey;usa
88631;34.74389988072476;bloomington;illinois;usa
126017;54.0;traverse city;michigan;usa
57765;34.74389988072476;erie;pennsylvania;usa
205972;45.0;livonia;michigan;usa
205571;51.0;roswell;georgia;usa
33807;34.74389988072476;cedar  rapids;iowa;usa
30667;24.0;salem;virginia;usa
110534;17.0;portsmouth;virginia;usa
186591;48.0;casco;maine;usa
158839;34.74389988072476;vandalia;ohio;usa
170408;50.0;little falls;new york;usa
220641;28.0;ste-adele;quebec;canada
6169;34.74389988072476;spring lake park;minnesota;usa
187989;79.0;boston;massachusetts;usa
214662;34.74389988072476;ottawa;ontario;canada
72527;34.74389988072476;calgary;,;
142442;34.74389988072476;luedenscheid;nordrhein-westfalen;germany
39633;27.0;st. marys;georgia;usa
167697;34.74389988072476;melville;new york;usa
139220;22.0;minneapolis;minnesota;usa
199396;60.0;seattle;washington;usa
164705;25.0;crawley;england;united kingdom
266584;34.74389988072476;lyme;connecticut;usa
145177;34.74389988072476;tucson;arizona;usa
3593;34.74389988072476;lahaina;hawaii;usa
86655;34.74389988072476;belmont;california;usa
239847;34.74389988072476;lansdale;pennsylvania;usa
253738;34.74389988072476;mackay;queensland,;
243851;38.0;baltimore;maryland;usa
68706;44.0;syracuse;new york;usa
77825;34.74389988072476;danvers;massachusetts;usa
194747;34.74389988072476;lake charles;louisiana;usa
242719;26.0;glendale;,;
230625;79.0;gretna;louisiana;usa
73385;23.0;mosta;;malta
231672;34.74389988072476;salt lake city;utah;usa
145296;34.74389988072476;winfield;west virginia;usa
145624;35.0;london;ontario;canada
144224;47.0;austin;texas;usa
27354;32.0;clifton;texas;usa
180160;24.0;greene;rhode island;usa
248678;52.0;loudon;tennessee;usa
102417;34.74389988072476;topeka;kansas;usa
202101;32.0;edmonton;alberta;canada
171435;34.74389988072476;silver spring;maryland;usa
102090;36.0;stevenage;hertfordshire;united kingdom
105478;67.0;cardiff;wales;united kingdom
97179;40.0;ryde;isle of wight;united kingdom
45586;26.0;azusa;california;usa
29505;34.74389988072476;kelowna;british columbia;canada
9326;34.74389988072476;baton rouge;louisiana;usa
170880;34.74389988072476;oakland;california;usa
77747;72.0;bismarck;missouri;usa
97119;34.74389988072476;oklahoma city;oklahoma;usa
56117;34.74389988072476;san francisco;california;usa
249829;34.74389988072476;calgary;alberta;canada
31087;37.0;fort wayne;indiana;usa
97807;37.0;linköping;östergötland;sweden
13661;34.0;suffern;new york;usa
14538;14.0;fairbanks;alaska;usa
232333;34.74389988072476;san jose;california;usa
49900;48.0;catonsville;maryland;usa
267929;27.0;mainz;rheinland-pfalz;germany
228865;34.74389988072476;cincinnati;ohio;usa
168434;34.74389988072476;goodcorner;new brunswick;canada
166864;45.0;roscoe;illinois;usa
128593;17.0;iowa city;iowa;usa
246722;45.0;perth;ontario;canada
245895;20.0;freiburg;baden-wuerttemberg;germany
236869;34.0;nowra;new south wales;australia
258094;21.0;irvine;california;usa
142509;34.74389988072476;angleton;texas;usa
149152;34.74389988072476;hinckley;minnesota;usa
267976;55.0;auckland;;new zealand
220653;29.0;bronx;new york;usa
31950;34.0;canberra;australian capital territory;australia
10114;23.0;brooklyn;,;
93904;65.0;sunnyvale;california;usa
212367;34.74389988072476;brentwood;tennessee;usa
64059;23.0;renton;washington;usa
190642;34.74389988072476;portland;oregon;usa
221290;49.0;norwich;england;united kingdom
160670;42.0;mukwonago;wisconsin;usa
2268;22.0;coruña;galicia;spain
53759;30.0;pensacola;florida;usa
240543;67.0;millbrae;california;usa
198900;42.0;fayetteville;arkansas;usa
19803;34.74389988072476;los angeles;california;usa
176795;34.74389988072476;tigard;oregon;usa
48708;34.74389988072476;woodbridge;virginia;usa
217912;37.0;cherry hill;new jersey;usa
49335;34.74389988072476;upper lake;california;usa
271155;34.74389988072476;caddo;,;
197343;34.74389988072476;sidney;british columbia;canada
97321;27.0;surrey;british columbia;canada
161317;34.74389988072476;lake city;minnesota;usa
174977;15.0;tulsa;oklahoma;usa
260652;31.0;hastings;hawke`s bay;new zealand
21722;48.0;janesville;wisconsin;usa
34233;25.0;baker city;oregon;usa
53930;34.74389988072476;regina;saskatchewan;canada
66740;34.74389988072476;leander;texas;usa
189210;29.0;catoosa;oklahoma;usa
114958;34.74389988072476;monterey;california;usa
64625;43.0;chicago;illinois;usa
245127;21.0;washington;dc;usa
147027;28.0;little rock;arkansas;usa
52751;34.74389988072476;gillette;wyoming;usa
238300;24.0;staines;england;united kingdom
64600;60.0;north aurora;illinois;usa
175530;20.0;washington;dc;usa
227568;30.0;st.  catharines;ontario;canada
72254;38.0;calgary;alberta;canada
35278;34.74389988072476;edmonton;alberta;canada
258132;25.0;south coogee;new south wales;australia
247084;23.0;stuttgart;baden-wuerttemberg;germany
179915;29.0;barcelona;,;
31185;34.74389988072476;morrisburg;ontario;canada
266371;34.74389988072476;naracoorte;,;
222831;34.74389988072476;jamestown;california;usa
153719;49.0;clarendon;texas;usa
16078;37.0;waldorf;maryland;usa
64819;49.0;litchfield;illinois;usa
7604;34.74389988072476;vero beach;florida;usa
251251;34.74389988072476;la mesa;california,;
241408;34.74389988072476;san jose;california;usa
106213;27.0;tucson;arizona;usa
232232;34.74389988072476;noblesville;,;
135228;34.74389988072476;pasadena;,;
78365;53.0;somerville;massachusetts;usa
216223;34.74389988072476;porterville;california;usa
273471;34.74389988072476;traverse city;michigan;usa
176737;34.74389988072476;chattanooga;tennessee;usa
242536;34.74389988072476;annandale;virginia;usa
230698;34.74389988072476;palm beach gardens;florida;usa
139356;36.0;shawnee;oklahoma;usa
61750;34.74389988072476;powder springs;georgia;usa
157012;34.74389988072476;oxford;ohio;usa
265290;20.0;irvine;california;usa
56260;34.74389988072476;richardson;texas;usa
144018;34.74389988072476;winter garden;florida;usa
112247;34.74389988072476;tucson;arizona;usa
1901;34.74389988072476;vancouver;british columbia;canada
258943;34.74389988072476;big rapids;michigan;usa
34966;42.0;douglaston;new york;usa
116813;34.74389988072476;chattanooga;tennessee;usa
234892;50.0;evans;georgia;usa
42679;50.0;carrum downs;victoria;australia
249930;34.74389988072476;ashland;massachusetts;usa
105986;34.74389988072476;petersburg;illinois;usa
100902;34.74389988072476;galt;california;usa
195337;34.74389988072476;kansas city;kansas;usa
269230;34.74389988072476;baltimore;maryland;usa
254382;34.74389988072476;lafayette;louisiana;usa
2964;34.74389988072476;tualatin;oregon;usa
104145;34.74389988072476;riverside;connecticut;usa
92721;34.74389988072476;red deer;alberta;canada
242338;48.0;florenceville;new brunswick;canada
35334;34.74389988072476;sydney;new south wales;australia
162041;30.0;urbana;illinois;usa
262801;72.0;plainfield;illinois;usa
87492;45.0;hampton cove;alabama;usa
178140;45.0;seattle;washington;usa
227385;41.0;st. louis;missouri;usa
187289;34.74389988072476;jordan;minnesota;usa
34148;41.0;winmalee;new south wales;australia
133834;34.74389988072476;slc;utah;usa
216693;16.0;viena;virginia;usa
66619;25.0;canazei;trentino alto adige;italy
215791;34.74389988072476;cato;new york;usa
130409;34.74389988072476;cambridge;massachusetts;usa
246069;49.0;freeport;illinois;usa
208894;17.0;woodland hills;california;usa
136201;31.0;madison;alabama;usa
70029;34.74389988072476;bahama;north carolina;usa
104707;45.0;victoria;british columbia;canada
173795;27.0;cincinnati;ohio;usa
167914;23.0;loveland;colorado;usa
232539;25.0;florence;kentucky;usa
155691;55.0;münchen;bayern;germany
150585;34.74389988072476;albany;oregon;usa
141235;28.0;cedar rapids;iowa;usa
102383;54.0;delta;british columbia;canada
116552;34.0;chicago;illinois;usa
122046;34.0;boston;massachusetts;usa
146327;34.74389988072476;somerville;massachusetts;usa
47581;35.0;london;england;united kingdom
167443;34.74389988072476;woodinville;washington;usa
63488;34.74389988072476;bradley;west virginia;usa
244944;29.0;brookline;massachusetts;usa
207715;44.0;alameda;california;usa
226969;35.0;walkerville;montana;usa
156628;34.74389988072476;juneau;alaska;usa
102749;34.74389988072476;greensboro;north carolina;usa
94279;34.74389988072476;torrance;california;usa
173708;34.74389988072476;sandy;utah;usa
16737;46.0;sanford;florida;usa
107846;34.74389988072476;jamaica plain;massachusetts;usa
70482;34.74389988072476;victoria;british columbia;canada
27499;32.0;chicago;illinois;usa
259445;45.0;st. paul;minnesota;usa
93936;50.0;irving;texas;usa
3839;34.74389988072476;broomfield;colorado;usa
249605;34.74389988072476;lewisville;texas;usa
170620;62.0;richland;washington;usa
204773;38.0;jefferson city;missouri;usa
43084;33.0;norwell;massachusetts;usa
162458;41.0;mossyrock;washington;usa
236299;23.0;boring;oregon;usa
5124;37.0;bel air;maryland;usa
227176;27.0;bonn;nordrhein-westfalen;germany
206932;29.0;barcelona;barcelona;spain
276237;21.0;guelph;ontario;canada
162968;22.0;cornwall;ontario;canada
152980;34.0;manheim;pennsylvania;usa
240623;34.74389988072476;tyler;texas;usa
179344;34.74389988072476;turkmenabat;asia;turkmenistan
68153;34.74389988072476;london;ontario;canada
110814;34.74389988072476;leola;pennsylvania;usa
53059;34.74389988072476;silver spring;maryland;usa
132846;34.74389988072476;ocean shores;washington;usa
48148;34.74389988072476;portland;oregon;usa
214228;42.0;lima;new york;usa
183878;34.74389988072476;washington;missouri;usa
238657;34.74389988072476;kuna;idaho;usa
247189;15.0;san diego;california;usa
267895;34.74389988072476;calgary;,;
36985;29.0;new bedford;massachusetts;usa
7874;25.0;damascus;maryland;usa
139601;37.0;san pedro;california;usa
179757;33.0;shawnee;kansas;usa
208143;34.74389988072476;deming;new mexico;usa
75735;30.0;glendale;wisconsin;usa
208310;34.74389988072476;cincinnati;ohio;usa
190981;58.0;new albany;indiana;usa
26910;42.0;atlanta;georgia;usa
263476;46.0;beaverton;oregon;usa
3302;34.74389988072476;calgary;alberta;canada
37546;24.0;málaga;málaga;spain
165304;34.74389988072476;minneapolis;minnesota;usa
74208;34.74389988072476;richmond;virginia;usa
31508;34.74389988072476;worcester;new york;usa
249557;34.74389988072476;houston;texas;usa
216566;28.0;southampton;england;united kingdom
118347;33.0;santa clarita;california;usa
149305;33.0;lubbock;texas;usa
268268;44.0;portland;maine;usa
137537;26.0;brooklyn;new york;usa
55814;34.74389988072476;bakersfield;california;usa
48077;46.0;dallas;georgia;usa
145644;24.0;miri;sarawak;malaysia
166035;64.0;west covina;california;usa
262303;34.74389988072476;burlington;massachusetts;usa
88278;34.74389988072476;charleston;south carolina;usa
96595;33.0;hartsdale;new york;usa
3894;34.74389988072476;grand canyon;arizona;usa
245033;23.0;washington;pennsylvania;usa
240965;34.74389988072476;seattle;washington;usa
222795;36.0;barnsley;england;united kingdom
208276;34.74389988072476;san francisco;california;usa
21448;34.74389988072476;hoosick falls;new york;usa
112974;15.0;christchurch;canterbury;new zealand
130305;51.0;north royalton;ohio;usa
64914;34.74389988072476;wilmington;delaware;usa
22650;44.0;london;england;united kingdom
214856;49.0;lindsay;ontario;canada
234778;15.0;newcastle;new south wales;australia
210693;41.0;calgary;alberta;canada
153869;22.0;bonn;nordrhein-westfalen;germany
229102;34.74389988072476;seattle;washington;usa
64089;34.74389988072476;nanaimo;british columbia;canada
91457;55.0;wyckoff;new jersey;usa
38127;26.0;east st kilda;victoria;australia
193642;44.0;sydney;new south wales;australia
97050;24.0;kuala selangor;selangor;malaysia
30281;52.0;columbus;ohio;usa
160740;23.0;indianapolis;indiana;usa
177744;34.74389988072476;livermore;california;usa
28477;22.0;singapore;singapore;singapore
229656;30.0;austin;texas;usa
27861;21.0;saskatoon;saskatchewan;canada
272021;40.0;san diego;california;usa
245726;34.74389988072476;san mateo;california;usa
54309;34.74389988072476;manchester;maryland,;
111464;34.74389988072476;maryville;tennessee;usa
87058;34.74389988072476;perry;new york;usa
199363;34.74389988072476;encinitas;california;usa
103475;22.0;toronto;ontario;canada
188685;21.0;huntsville;alabama;usa
259603;34.74389988072476;humble;texas;usa
252785;34.0;columbus;ohio;usa
105475;26.0;caernarfon;wales;united kingdom
146764;30.0;watertown;wisconsin;usa
44603;49.0;iowa city;iowa;usa
94877;34.74389988072476;murrieta;california;usa
162726;25.0;philadelphia area;,;
177971;50.0;new york;new york;usa
147374;34.74389988072476;vancouver;british columbia;canada
55850;47.0;halifax;nova scotia;canada
165252;45.0;albuquerque;new mexico;usa
108218;55.0;richmond;virginia;usa
194221;35.0;earlysville;virginia;usa
94865;21.0;bremen;bremen;germany
144464;28.0;streamwood;illinois;usa
46342;24.0;saskatoon;saskatchewan;canada
272217;55.0;dartmouth;nova scotia;canada
228692;76.0;surprise;arizona;usa
259304;34.74389988072476;san jose;california;usa
83220;34.74389988072476;fish creek;wisconsin;usa
184924;28.0;bristol;england;united kingdom
128403;34.74389988072476;garland;texas;usa
258328;34.74389988072476;st. paul;minnesota;usa
49236;38.0;raymond;maine;usa
151843;17.0;peterborough;ontario;canada
274103;34.74389988072476;vancouver;british columbia;canada
64838;20.0;tigard;oregon;usa
118949;34.74389988072476;nashville;tennessee;usa
182123;29.0;chicago;illinois;usa
95131;61.0;st. louis;missouri;usa
256926;34.74389988072476;union city;california;usa
45799;54.0;helsinki;etela suomi;finland
165182;31.0;buffalo grove;illinois;usa
49652;20.0;st. cloud;minnesota;usa
6247;26.0;memphis;tennessee;usa
29859;34.74389988072476;new haven;,;
67507;34.74389988072476;miami;florida;usa
50768;38.0;toronto;ontario;canada
19561;28.0;vancouver;british columbia;canada
129426;50.0;philadelphia;pennsylvania;usa
168273;17.0;st. johns;newfoundland;canada
170729;34.74389988072476;worcester;massachusetts;usa
135;34.74389988072476;berkshire;new york;usa
70214;32.0;utrecht;utrecht;netherlands
209233;60.0;riverwoods;illinois;usa
274140;39.0;cut off;louisiana;usa
64347;34.74389988072476;cotonou;atlantic;benin
160341;34.74389988072476;vancouver;british columbia;canada
106914;35.0;mounds view;minnesota;usa
234679;34.74389988072476;newark;california;usa
120857;65.0;martinez;california;usa
203656;34.74389988072476;bloomington;indiana;usa
193860;34.74389988072476;san diego;california;usa
252650;25.0;tampa;florida;usa
190849;34.74389988072476;san diego;california;usa
161301;34.74389988072476;fergus;ontario;canada
234510;34.74389988072476;calgary;alberta;canada
136818;18.0;louisville;kentucky;usa
169326;38.0;seattle;washington;usa
244001;34.74389988072476;jackson;michigan;usa
19704;34.74389988072476;indianapolis;indiana;usa
156640;34.74389988072476;edmond;oklahoma;usa
90424;24.0;albany;new york;usa
248602;37.0;sisters;oregon;usa
270784;34.74389988072476;brookhaven;new york;usa
144522;34.74389988072476;shawano;wisconsin;usa
171104;34.74389988072476;port moody;british columbia;canada
101286;48.0;powell river;british columbia;canada
122861;34.74389988072476;hamilton;ontario;canada
242661;24.0;perth;western australia;australia
164529;34.74389988072476;tigard;oregon;usa
14015;27.0;arrasate;gipuzkoa;spain
211884;46.0;glenview;illinois;usa
158140;34.74389988072476;vancouver;british columbia;canada
191578;34.74389988072476;berkeley;california;usa
219303;18.0;shawnee;kansas;canada
226234;34.74389988072476;norman;oklahoma;usa
95072;39.0;tallahassee;florida;usa
237650;33.0;orland park;illinois;usa
147792;23.0;cambridge;massachusetts;usa
196119;34.74389988072476;gothenburg;västra götaland;sweden
271649;34.74389988072476;fort walton beach;florida;usa
127291;34.74389988072476;richland;michigan;usa
34040;32.0;berkeley;california;usa
177065;43.0;st. louis;missouri;usa
160899;65.0;belton;,;
133225;28.0;irvine;california;usa
226423;32.0;hillsboro;oregon;usa
136306;39.0;aiken;south carolina;usa
224831;34.74389988072476;chilliwack,;british columbia;canada
268220;39.0;portland;oregon;usa
181722;21.0;urbana;illinois;usa
236442;34.74389988072476;wauwatosa;wisconsin;usa
103550;52.0;portland;oregon;usa
170812;34.74389988072476;grawn;michigan;usa
208015;40.0;livingston;new jersey;usa
161539;18.0;-;westland;new zealand
36678;34.74389988072476;dacula;georgia;usa
207638;34.74389988072476;batavia;illinois;usa
145918;42.0;urunga;new south wales;australia
157851;34.74389988072476;baton rouge;louisiana;usa
12799;44.0;omakau;otago;new zealand
219587;43.0;simi valley;california;usa
147649;25.0;paris;;france
221669;34.74389988072476;flushing;michigan;usa
250353;18.0;hawthorne;california;usa
56760;34.74389988072476;calgary;alberta,;
30115;34.74389988072476;somerville;massachusetts;usa
234751;20.0;council bluffs;iowa;usa
175253;34.74389988072476;regina;saskatchewan;canada
31519;34.74389988072476;carter lake;iowa;usa
267511;36.0;liverpool;merseyside;united kingdom
268421;34.74389988072476;newmarket;ontario;canada
104140;34.74389988072476;coopersburg;pennsylvania;usa
180447;29.0;albury;new south wales;australia
152727;14.0;keller;texas;usa
83158;59.0;folsom;california;usa
164131;34.74389988072476;olathe;kansas;usa
33187;52.0;mckinney;texas;usa
113044;34.74389988072476;sunnyvale;california;usa
14036;34.74389988072476;rochester;minnesota;usa
257544;34.74389988072476;columbia;missouri;usa
45998;34.74389988072476;sebastopol;california;usa
261937;34.74389988072476;chicago;illinois;usa
236247;28.0;toronto;ontario;canada
65741;46.0;carmel valley;california;usa
167492;16.0;bochum-wattenscheid;nordrhein-westfalen;germany
50215;22.0;calgary;alberta;canada
261860;34.74389988072476;;new south wales;australia
200689;47.0;pocatello;idaho;usa
150697;41.0;moorefield;ontario;canada
190860;46.0;chelsea;quebec;canada
4832;34.74389988072476;midland;ontario;canada
142775;25.0;regina;saskatchewan;canada
260515;34.74389988072476;charlotte;north carolina;usa
204802;34.74389988072476;qualicum beach;british columbia;canada
82219;39.0;toronto;ontario;canada
76838;34.0;puyallup;washington;usa
141016;21.0;eichstätt;bayern;germany
44774;42.0;kansas city;kansas;usa
211747;34.74389988072476;san francisco;california;usa
269644;34.74389988072476;fort lauderdale;florida;usa
64198;34.74389988072476;elizabeth;pennsylvania;usa
269353;54.0;tomball;texas;usa
263035;34.74389988072476;bomoseen;vermont;usa
94009;62.0;peoria;arizona;usa
54569;67.0;storm lake;,;
233505;22.0;wenatchee;washington;usa
175660;34.74389988072476;matzatlan;jalisco;mexico
11514;34.74389988072476;kalamazoo;michigan;usa
243883;35.0;nazareth;pennsylvania;usa
195016;37.0;bragança;trás-os-montes;portugal
45420;28.0;oceanside;california;usa
73799;34.74389988072476;las cruces;new mexico;usa
155952;53.0;augusta;georgia;usa
252558;34.74389988072476;cathey valley;california;usa
246687;34.74389988072476;dahlonega;georgia;usa
115470;34.74389988072476;lincoln city;oregon;usa
37890;34.74389988072476;utrecht;no state or province;netherlands
274880;34.74389988072476;hanford;california;usa
172044;35.0;coleford;gloucestershire;england, united kingdom
117950;34.74389988072476;norfolk;,;
117541;34.74389988072476;merrimac;massachusetts;usa
104736;34.0;stockton;california;usa
249393;34.74389988072476;sun city;california;usa
247568;17.0;davie;florida;usa
243731;27.0;roma;lazio;italy
169052;34.74389988072476;jacksonville;florida;usa
236931;30.0;sacramento;california;usa
9484;34.74389988072476;st. catharines;ontario;canada
83596;20.0;stpaul;,;
189782;34.74389988072476;marionville;missouri;usa
120961;25.0;concord;california,;
9555;29.0;edinburgh;scotland;united kingdom
256850;47.0;ft. wayne;indiana;usa
75433;34.74389988072476;london;london;united kingdom
28900;34.74389988072476;maineville;ohio;usa
45980;29.0;narberth;pennsylvania;usa
213354;32.0;lakeland;florida;usa
51925;54.0;zeeland;michigan;usa
59164;34.74389988072476;rapid city;,;
135280;18.0;midland;michigan;usa
216202;34.74389988072476;san deigo;california;usa
138565;34.74389988072476;el monte;california;usa
87859;29.0;cambridge;massachusetts;usa
240049;29.0;charlottetown;prince edward island;canada
251877;34.74389988072476;stow;ohio;usa
14792;18.0;washington d.c;dc;usa
241810;31.0;london;england;united kingdom
47982;20.0;orlando;florida;usa
201908;35.0;evensville;tennessee;usa
115036;32.0;hebron;kentucky;usa
177346;35.0;brooklyn;new york;usa
138302;34.0;missoula;montana;usa
148681;34.74389988072476;chicago;illinois;usa
277838;15.0;baton rouge;louisiana;usa
109556;34.74389988072476;toronto;,;
250366;34.74389988072476;;british columbia;canada
45983;34.74389988072476;danville;california;usa
54053;23.0;springfield;missouri;usa
75936;23.0;new york;new york;usa
163699;32.0;potsdam;new york;usa
3379;16.0;toronto;ontario;canada
102196;28.0;gronau (leine);niedersachsen;germany
249541;34.74389988072476;fair lawn;;usa
221114;28.0;grants pass;oregon;usa
142675;34.74389988072476;thornton;ontario;canada
197512;34.74389988072476;alexandria;virginia;usa
12426;26.0;dumfries;virginia;usa
274435;34.74389988072476;lowell;michigan;usa
60368;34.74389988072476;bath;michigan;usa
214903;32.0;somerville;massachusetts;usa
137447;34.74389988072476;portland;oregon;usa
176181;29.0;cape girardeau;missouri;usa
21956;34.74389988072476;tucson;arizona;usa
34013;37.0;denver;colorado;usa
236592;34.0;vancouver;british columbia;canada
208795;34.74389988072476;roanoke1;virginia;usa
76607;34.74389988072476;ester;alaska;usa
26457;34.74389988072476;scottsdale;arizona;usa
85802;34.74389988072476;memphis;tennessee;usa
4234;34.74389988072476;comfort;texas;usa
44555;40.0;palm bay;florida;usa
172774;34.74389988072476;mt. pleasant;michigan;usa
63849;48.0;st anne`s;england;united kingdom
257975;27.0;north providence;rhode island;usa
7398;19.0;naperville;illinois;usa
122423;35.0;burbank;california;usa
38972;34.74389988072476;canterbury;kent,;
215948;26.0;chicago;illinois;usa
86048;34.74389988072476;ann arbor;michigan;usa
235728;34.74389988072476;raleigh;,;
193560;37.0;coalville;england;united kingdom
77929;18.0;oceanside;new york;usa
183745;25.0;st. petersburg;florida;usa
88203;23.0;dunedin;otago;new zealand
145886;15.0;cincinnati;ohio;usa
63041;34.74389988072476;concord;california;usa
262321;31.0;chicago;illinois;usa
185343;34.74389988072476;staten island;new york;usa
197338;24.0;jessup;maryland;usa
31160;34.74389988072476;worcester;vermont;usa
25193;38.0;lompoc;california;usa
186242;34.74389988072476;la costa;california;usa
9703;25.0;brainerd;minnesota;usa
61677;24.0;veyrier;genève;switzerland
102452;18.0;sylacauga;alabama;usa
87458;35.0;peachtree city;georgia;usa
221904;34.74389988072476;southern cali :);california;usa
40624;27.0;gadsden;alabama;usa
242351;25.0;mankato;minnesota;usa
13506;34.74389988072476;santa cruz;california;usa
213682;34.74389988072476;palm springs;california;usa
217564;29.0;louisville;kentucky;usa
218840;51.0;windermere;florida;usa
80067;34.0;yackandandah;victoria;australia
10029;44.0;hopwood;pennsylvania;usa
88950;34.74389988072476;lititz;pennsylvania;usa
114037;56.0;white rock;british columbia;canada
28587;45.0;westmont;new jersey;usa
31638;38.0;astoria;new york;usa
187268;57.0;virginia beach;virginia;usa
124375;19.0;portales;new mexico;usa
177976;34.74389988072476;pine river;minnesota;usa
14612;34.74389988072476;houston;texas;usa
266669;34.74389988072476;amarillo;texas;usa
248613;36.0;clearwater;florida;usa
96656;60.0;south bend;indiana;usa
181856;49.0;ann arbor;michigan;usa
213222;34.74389988072476;palmdale;california;usa
273061;27.0;salt lake city;utah;usa
5988;49.0;grand prairie;texas;usa
12514;34.74389988072476;park city;utah;usa
112053;43.0;eden;wisconsin;usa
231230;45.0;olympia;washington;usa
178362;42.0;orland park;illinois;usa
171004;50.0;sacramento;california;usa
51210;37.0;lake city;michigan;usa
11187;60.0;clearwater;florida;usa
178965;22.0;lynnwood;washington;usa
81247;50.0;estoril;lisbon;portugal
34409;31.0;ottawa;ontario;canada
90646;27.0;austin;texas;usa
244327;58.0;hill;western australia;australia
13045;34.74389988072476;lower wedgeport;nova scotia;canada
168438;34.74389988072476;pulaski;virginia;usa
111053;42.0;rifle;england;usa
128037;25.0;ferndale;michigan;usa
42723;40.0;prince albert;saskatchewan;canada
270120;34.74389988072476;edson;alberta;canada
192607;34.74389988072476;lansing;michigan;usa
131937;34.74389988072476;cardiff;california;usa
98007;34.74389988072476;chicago;illinois;usa
70022;53.0;ann arbor;michigan;usa
208890;57.0;yucca valley;california;usa
30580;48.0;montclair;new jersey;usa
209446;26.0;venice;florida;usa
144842;52.0;bakersfield;california;usa
116349;34.74389988072476;oakley;california;usa
91150;34.74389988072476;copiague;new york;usa
148598;23.0;ae;apo;germany
148051;22.0;calgary;alberta;canada
59994;21.0;yarmouth;nova scotia;canada
123385;34.74389988072476;kring van dorth;gelderland;netherlands
207878;32.0;champaign;illinois;usa
173239;34.74389988072476;kirkwood;missouri;usa
55938;31.0;hood river;oregon;usa
168372;23.0;roanoke;virginia;usa
31668;28.0;medowie;,;
22708;34.74389988072476;la mesa;california;usa
6669;18.0;sechelt;british columbia;canada
94002;34.74389988072476;carmichael;california;usa
196771;34.74389988072476;papillion;nebraska;usa
200765;34.74389988072476;toronto;,;
203394;34.74389988072476;rochester;minnesota;usa
235363;18.0;milwaukee;wisconsin;usa
52972;34.74389988072476;vancouver;british columbia;canada
77922;50.0;richmond;british columbia;canada
38418;25.0;porto alegre;;brazil
214984;35.0;sikeston;missouri;usa
67535;61.0;abington;,;
247059;34.74389988072476;des moines;iowa;usa
59196;34.74389988072476;manchester;tennessee;usa
248072;34.74389988072476;jacksonville;florida;usa
197135;61.0;ester;,;
268022;52.0;omaha;nebraska;usa
127136;24.0;chicago;illinois;usa
126219;34.74389988072476;webster groves;missouri;usa
15678;34.74389988072476;victoria;british columbia;canada
262404;34.74389988072476;houston;texas;usa
21043;60.0;gulf shores;alabama;usa
90281;34.74389988072476;portland;oregon;usa
159755;47.0;belrose;new south wales;australia
208525;34.74389988072476;mansfield;texas;usa
100953;33.0;st.louis;missouri;usa
134384;21.0;austin;texas;usa
70490;34.74389988072476;boring;oregon;usa
207570;34.74389988072476;northampton;massachusetts;usa
199953;38.0;manuels;newfoundland;canada
218800;34.74389988072476;augusta;kansas;usa
6592;37.0;brooks;alberta;canada
219102;34.74389988072476;vancouver;british columbia;canada
22562;34.74389988072476;chicago;illinois;usa
132648;30.0;cary;north carolina;usa
174788;58.0;houston;,;
40992;24.0;leatherhead;surrey;united kingdom
209569;33.0;sunshine;victoria;australia
67715;26.0;westminster;colorado;usa
172117;34.74389988072476;taylorsville;utah;usa
230590;46.0;staten island ;new york;new york, usa
137981;58.0;dover;delaware;usa
30965;34.74389988072476;mchenry;illinois;usa
134224;60.0;berkeley;california;usa
19648;27.0;roswell;georgia;usa
